Status,Stock Symbol,Stock Name,Market Cap,Sector,D/E,ICR,ROE,ROCE,P/E,EPS,EPS (Y-1),EPS (Y-2),Share Value,Share Value (Y-1),Share Value (Y-2),Profit,Profit (Y-1),Profit (Y-2),Revenue,Revenue (Y-1),Revenue (Y-2),Net NPA,Net NPA (Y-1),Net NPA (Y-2),Net NPA %,Net NPA % (Y-1),Net NPA % (Y-2),Assets,Assets (Y-1),Assets (Y-2),Promoter,Pledged,DII,FII
PROCESSED,TEAMLEASE,TeamLease Services,5542.43,Miscellaneous,0.04,32.99,3.31,12.33,329.70,13.16,49.17,24.32,3241.8,4176.25,2106.7,22,84,41,5672,4514,4827,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1376,1259,1180,31.51,1.56,21.14,37.34
PROCESSED,CEATLTD,Ceat,5572.61,Automobile & Ancillaries,0.66,3.58,1.72,5.50,69.41,13.43,102.26,55.53,1377.65,1315.4,867.7,54,413,224,9340,7604,6778,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8960,7905,7132,47.21,NOT_FOUND,11.15,22.45
PROCESSED,CENTRALBK,Central Bank of India,15712.5,Banks,NOT_SET,NOT_SET,4.38,1.37,14.45,1.27,-1.53,-1.81,18.1,20.75,17.6,1045,-888,-1121,25770,25897,27199,6675,9036,11534,3.97,5.77,7.63,386565,369214,356435,93.08,0,2.8,0.09
PROCESSED,CDSL,Central Depository Services Ltd,12804.38,Miscellaneous,0.00,42372.57,31.02,39.18,58.65,25.24,15.32,7.40,1225.3,1204.45,368.25,263,160,77,480,312,211,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1026,833,653,20,NOT_FOUND,26.1,8.59
PROCESSED,CENTURYPLY,Century Plyboards,14783.39,Construction Materials,0.13,57.99,20.78,30.47,48.93,14.64,8.64,7.12,665.4,411.3,133.6,325,192,158,3023,2124,2293,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2214,1786,1628,73.04,NOT_FOUND,11.96,7.01
PROCESSED,ICICIBANK,ICICI Bank,614786.14,Banks,NOT_SET,NOT_SET,13.68,2.92,21.70,33.66,24.01,12.28,883.25,701.2,360.2,23339,16206,7932,104892,98086,91246,6960,9117,9923,0.76,2.10,1.54,1411297,1230432,1098365,NOT_FOUND,NOT_FOUND,45.56,43.54
PROCESSED,CENTURYTEX,Century Textiles and Industries,9695.19,Diversified,0.31,8.06,5.29,7.68,46.02,18.57,2.82,40.32,868.0,810.6,312.65,199,50,468,4196,2690,3467,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7165,6392,6542,50.21,NOT_FOUND,15.53,7.87
PROCESSED,ICICIGI,ICICI Lombard General Insurance Company,66561.04,Insurance,0.03,47.29,13.42,17.68,51.27,25.91,32.41,26.27,1355.5,1450.95,1295.0,1271,1473,1193,16836,12678,11532,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,50848,39297,37042,48.03,NOT_FOUND,15.37,25
PROCESSED,ICICIPRULI,ICICI Prudential Life Insurance Company,83456.61,Insurance,0.13,13.82,8.25,0.44,95.41,5.25,6.69,7.44,580.5,676.3,453.25,754,960,1068,64578,84848,22599,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,244440,217228,156035,73.4,NOT_FOUND,5.08,16.13
PROCESSED,TECHM,Tech Mahindra,107447.79,Software & IT Services,0.00,110.19,19.00,22.37,29.70,50.48,43.76,46.89,1104.5,1413.7,721.05,4913,4239,4534,36248,30562,31591,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,35004,33374,30322,35.24,NOT_FOUND,20.91,30.43
PROCESSED,NIACL,New India Assurance Company,15128.64,Insurance,1.05,--,0.86,0.83,111.65,1.00,9.74,8.60,91.8,139.7,118.85,164,1604,1417,35689,2703,2797,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,95349,91419,76339,85.44,NOT_FOUND,12.17,0.6
PROCESSED,ISEC,ICICI Securities Ltd.,17183.41,Finance,3.21,8.00,57.26,19.68,14.53,42.77,33.14,16.66,532.35,712.75,468.65,1379,1067,536,3436,2585,1722,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13617,8155,4418,74.87,0,6.74,7.1
PROCESSED,ORIENTELEC,Orient Electric Limited,5799.79,FMCG,0.03,11.69,23.39,30.89,53.81,5.97,5.64,3.71,272.65,328.75,176.2,126,119,78,2454,2038,2065,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1187,1162,960,38.52,0,29.08,6.16
PROCESSED,CERA,Cera Sanitaryware,6338.22,Construction Materials,0.02,53.20,14.85,19.64,43.30,114.84,77.89,89.15,4873.35,4779.3,2369.55,149,101,115,1464,1223,1224,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1427,1283,1125,54.48,NOT_FOUND,10.6,18.34
PROCESSED,POLICYBZR,PB Fintech,25702.4,Insurance,0.00,-257.05,-4.34,-4.33,-94.85,-7.32,260.14,139.04,571.8,1202.3,1202.3,-299,19,9,217,179,147,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6924,2998,2064,NOT_FOUND,NOT_FOUND,8.08,19.73
PROCESSED,CHALET,Chalet Hotels,7050.77,Hospitality,1.80,0.84,-5.12,0.24,-88.41,-3.42,-5.70,3.98,343.9,171.75,135.55,-70,-112,81,501,305,1003,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4403,3912,3884,71.65,32.01,21.34,2.16
PROCESSED,PCBL,PCBL,4831.52,Chemicals,0.26,23.46,16.39,17.58,9.66,11.84,18.12,16.45,128.0,121.0,62.05,427,312,283,4473,2675,3267,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4755,3710,3292,51.38,NOT_FOUND,7.3,10.18
PROCESSED,CHAMBLFERT,Chambal Fertilisers and Chemicals,14184.36,Chemicals,0.69,22.26,20.81,22.33,13.65,30.92,32.36,29.42,340.8,330.55,152.75,1287,1347,1224,16164,12778,12385,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13012,10226,14567,60.48,24.2,10.56,13.45
PROCESSED,PIIND,PI Industries,52037.8,Chemicals,0.04,98.47,13.57,15.94,52.19,54.03,48.56,32.04,3429.9,3210.4,1924.05,819,718,442,5176,4389,3354,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7628,6868,4106,46.74,NOT_FOUND,25.32,16.44
PROCESSED,IDBI,IDBI Bank,43654.75,Banks,NOT_SET,NOT_SET,7.34,2.59,18.85,2.27,1.30,-14.48,40.6,38.05,38.6,2439,1359,-12887,22985,24556,25295,1856,2519,5439,1.27,1.97,4.19,301419,297764,299942,94.71,0,0.23,0.02
PROCESSED,PNBHOUSING,PNB Housing Finance,6233.64,Finance,5.41,1.27,8.38,14.48,7.73,48.78,55.01,40.60,369.7,675.35,240.9,821,925,682,6145,7583,8485,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,65649,71332,78874,32.57,NOT_FOUND,2.39,23.96
PROCESSED,IDFCFIRSTB,IDFC First Bank ,28608.72,Banks,NOT_SET,NOT_SET,0.69,1.82,172.61,0.23,0.82,-5.98,46.0,44.15,29.5,145,452,-2864,20394,18221,17589,1808,1883,808,1.53,1.86,0.94,190181,163143,149200,36.48,0,14.38,10.99
PROCESSED,PNCINFRA,PNC Infratech,6594.34,Infrastructure,0.06,10.50,13.40,16.85,14.84,17.46,14.11,17.94,257.05,304.55,142.7,447,361,460,6359,5000,4966,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5302,4856,4410,56.07,NOT_FOUND,28.57,10.48
PROCESSED,PVR,PVR,11810.05,Media & Entertainment,1.08,0.84,-34.45,-3.01,-24.46,-78.60,-131.23,6.08,1933.85,1393.5,1234.5,-478,-723,30,1524,698,3327,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7297,7450,7332,16.99,6.31,26.19,36.56
PROCESSED,PAGEIND,Page Industries,55201.86,Textiles,0.00,25.05,49.28,63.29,89.79,481.03,305.35,307.72,49491.2,30613.2,19340.3,536,340,343,3907,2852,2970,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2106,1699,1512,46.12,NOT_FOUND,18.82,25.18
PROCESSED,PERSISTENT,Persistent Systems,29017.43,Software & IT Services,0.00,145.78,20.66,26.98,53.10,89.74,66.09,53.17,3796.85,3211.9,986.95,685,505,407,3707,2597,2268,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3944,3275,2661,31.26,NOT_FOUND,25.94,20.45
PROCESSED,CHEMPLASTS,Chemplast Sanmar,7118.09,Chemicals,0.00,4.86,14.26,12.91,26.04,25.54,3.25,4.37,450.2,535.6,535.6,379,43,98,2044,1294,1267,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4952,4283,4206,54.99,0,26.98,8.56
PROCESSED,CHOLAHLDNG,Cholamandalam Financial Holdings,12223.33,Finance,0.08,7.98,4.67,6.80,208.97,2.96,1.16,4.44,651.05,639.75,376.85,55,21,83,83,58,90,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1290,1302,1322,48.62,0.17,25.64,11.82
PROCESSED,IDFC,IDFC,10233.54,Financew,0.00,8.35,0.23,0.38,441.07,0.14,0.06,0.40,64.1,47.2,26.8,21,8,64,57,42,164,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,9358,9303,9331,NOT_FOUND,NOT_FOUND,28.86,20.58
PROCESSED,CHOLAFIN,Cholamandalam Investment and Finance Company,64891.22,Finance,5.91,1.70,18.33,24.74,27.46,26.16,18.48,13.37,789.9,509.35,212.3,2146,1514,1052,10138,9575,8652,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,82363,74548,64002,51.52,0.03,22.41,17.96
PROCESSED,IFBIND,IFB Industries,4140.82,Consumer Durables,0.37,2.17,-8.03,-4.82,-82.33,-12.64,15.24,6.91,1021.95,940.5,411.5,-51,61,27,3357,2735,2564,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1998,1861,1613,74.96,NOT_FOUND,4.14,0.61
PROCESSED,CIPLA,Cipla,82777.25,Healthcare,0.00,149.76,13.13,15.72,27.76,36.67,30.61,28.76,1025.75,904.65,771.65,2689,2468,2318,13758,14130,13552,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,25449,22963,20405,33.61,NOT_FOUND,21.35,27.64
PROCESSED,PETRONET,Petronet LNG,32362.5,Oil & Gas,0.00,17.52,24.97,26.06,8.67,22.35,19.66,17.98,215.75,223.65,254.3,3352,2949,2697,43475,26411,35824,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,21119,18932,18698,50,NOT_FOUND,2.94,34.83
PROCESSED,PFIZER,Pfizer,19451.48,Healthcare,0.00,85.64,21.38,25.70,32.48,133.89,108.77,111.28,4251.9,5820.95,4544.4,612,497,509,2673,2319,2335,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3900,3265,4405,63.92,NOT_FOUND,14.83,2.55
PROCESSED,PHOENIXLTD,Phoenix Mills,23848.01,Real Estate,0.19,3.99,8.04,4.36,53.04,20.74,17.76,9.62,1335.55,839.05,632.35,369,292,147,373,546,486,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5722,5162,3948,47.32,NOT_FOUND,16.67,31.6
PROCESSED,PIDILITIND,Pidilite Industries,138069.24,Chemicals,0.02,69.23,19.76,24.96,98.33,24.96,21.28,21.69,2716.3,2216.1,1380.35,1268,1081,1101,8570,6289,6484,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8423,7623,5819,69.94,NOT_FOUND,7.47,11.13
PROCESSED,POLYMED,Poly Medicure,7018.95,Healthcare,0.10,69.55,13.55,17.53,62.34,15.23,14.54,10.47,731.9,891.35,394.2,146,129,92,918,766,664,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1333,1187,739,53.34,NOT_FOUND,3.25,15.59
PROCESSED,IIFL,IIFL Finance,13348.69,Finance,3.67,1.66,16.83,23.46,14.53,19.66,9.05,3.94,351.5,288.5,72.55,745,342,148,4089,3436,2629,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,23136,22210,19362,24.9,NOT_FOUND,2.71,23.05
PROCESSED,RAMCOCEM,The Ramco Cements,17986.58,Construction Materials,0.60,11.69,13.68,8.89,20.21,38.00,32.00,25.00,761.2,974.2,669.8,892,761,601,6010,5303,5405,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,13055,11345,10047,42.33,20.58,36.78,6.86
PROCESSED,CUB,City Union Bank,13146.12,Banks,NOT_SET,NOT_SET,11.54,2.67,12.53,10.29,8.03,6.48,177.75,145.95,123.9,760,593,476,4863,4839,4848,1191,1075,778,2.95,2.97,2.29,61530,53311,49733,NOT_FOUND,NOT_FOUND,41.65,18.16
PROCESSED,POLYCAB,Polycab India,36770.2,Electricals,0.01,39.81,16.87,20.19,37.90,62.39,55.79,51.28,2457.6,1920.8,899.8,931,831,760,12188,8856,8900,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7307,6726,5928,67.99,0,9.03,5.71
PROCESSED,IIFLWAM,IIFL Wealth Management Limited,14731.48,Finance,0.00,11.54,16.85,20.22,36.05,46.29,73.25,29.04,1658.9,1568.8,1067.9,408,640,250,594,766,410,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,4128,2705,2518,23.21,7.14,3.17,22.36
PROCESSED,POLYPLEX,Polyplex Corporation,7230.47,Plastic Products,0.12,275.09,67.13,74.07,15.49,156.56,144.02,71.85,2303.25,1448.8,765.1,491,453,229,2121,1637,1492,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,910,829,858,50.97,NOT_FOUND,3.64,12.78
PROCESSED,THERMAX,Thermax,25554.26,Capital Goods,0.06,26.30,6.69,9.12,115.08,16.85,11.83,17.95,2144.6,1391.95,792.25,200,141,161,4139,3271,3319,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5425,5032,4409,61.98,NOT_FOUND,15.76,11.93
PROCESSED,POONAWALLA,Poonawalla Fincorp,22161.6,Finance,1.18,1.85,5.13,12.88,66.47,4.09,-21.46,-0.37,289.65,193.25,30.65,293,-578,-10,1567,1876,2219,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,12809,10342,12955,61.49,0,5.71,7.35
PROCESSED,PFC,Power Finance Corporation,31390.57,Finance,1.48,1.54,16.88,58.09,2.97,37.96,31.98,21.42,118.9,128.55,93.3,10021,8444,5655,38591,37766,33371,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,394410,392084,361787,55.99,NOT_FOUND,12.74,16.21
PROCESSED,CLEAN,Clean Science & Technology,17771.98,Chemicals,0.00,2244.65,29.73,38.60,92.58,21.52,18.68,13.15,1673.05,1496.95,1585.25,228,198,139,714,538,430,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,925,660,430,78.51,0,4.51,4.43
PROCESSED,IRB,IRB Infrastructure Developers,15529.29,Infrastructure,0.64,1.60,3.76,9.93,32.67,7.69,5.36,7.94,257.15,164.7,118.95,319,188,279,3075,3070,4162,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,15602,15076,12819,34.2,49.12,6.5,48.65
PROCESSED,COALINDIA,Coal India,136473.62,Metals & Mining,0.00,7586.11,68.47,51.72,10.07,18.18,12.40,18.31,221.45,139.25,136.0,11201,7640,11280,12067,8319,12411,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,22440,22498,22398,66.13,NOT_FOUND,22.57,6.54
PROCESSED,IRCON,Ircon International ,3870.22,Infrastructure,0.00,62.36,11.77,11.79,6.87,5.79,4.30,52.08,41.15,42.2,47.68,544,404,489,7181,5200,5441,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,12727,10664,12644,73.18,0,1.08,2.14
PROCESSED,THYROCARE,Thyrocare Technologies,3353.54,Healthcare,0.00,100.10,29.20,39.07,26.97,28.75,22.66,15.02,633.9,1309.7,836.35,152,119,79,568,486,410,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,597,527,442,71.18,100,7.16,12.82
PROCESSED,COCHINSHIP,Cochin Shipyard,4453.3,Ship Building,0.03,19.30,13.45,17.13,6.60,44.59,46.38,48.48,338.55,354.35,337.75,586,610,637,3456,3012,3669,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,8318,7399,6404,72.86,NOT_FOUND,4.37,2.75
PROCESSED,TIMKEN,Timken India,22457.68,Automobile & Ancillaries,0.02,214.54,19.74,25.06,49.23,43.49,19.03,32.72,2985.65,1557.9,980.2,327,143,246,2217,1430,1640,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2193,1888,1980,67.8,NOT_FOUND,12.61,3.64
PROCESSED,POWERGRID,Power Grid Corporation of India,159389.1,Power,1.77,4.55,22.44,11.49,8.85,24.51,22.81,20.67,228.5,183.25,133.99,17093,11935,10811,42335,40527,38317,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,247877,254331,255549,51.34,NOT_FOUND,15.18,30.25
PROCESSED,COFORGE,COFORGE LIMITED,23734.26,Software & IT Services,0.15,15.97,29.21,28.25,41.98,106.19,39.32,67.93,3894.7,4869.2,1995.45,644,239,422,3713,2518,2515,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3240,2249,2346,40.09,NOT_FOUND,25.89,21.87
PROCESSED,COLPAL,Colgate Palmolive (India),42624.23,FMCG,0.00,270.10,62.16,77.76,38.90,39.65,38.07,30.02,1567.15,1685.45,1421.25,1078,1035,816,5126,4871,4574,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2901,2894,2603,51,NOT_FOUND,9.12,18.7
PROCESSED,PRAJIND,Praj Industries,7017.23,Capital Goods,0.00,96.12,18.13,19.84,44.52,8.95,3.89,3.54,382.05,337.2,68.9,164,71,64,2085,1111,975,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2070,1468,1062,32.83,NOT_FOUND,10,15.93
PROCESSED,ITC,ITC,387080.44,Diversified,0.00,513.08,24.52,31.23,20.51,12.22,10.59,12.33,312.55,209.2,198.75,15057,13031,15136,58931,48736,48633,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,75092,71580,75235,NOT_FOUND,NOT_FOUND,42.82,12.68
PROCESSED,TITAN,Titan Company,221254.07,Diamond  &  Jewellery,0.02,18.08,23.25,30.04,103.26,24.56,9.88,17.09,2492.2,1874.45,1123.85,2180,877,1517,27456,20783,20156,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,20137,15860,13187,52.9,NOT_FOUND,11.42,16.77
PROCESSED,TORNTPHARM,Torrent Pharmaceuticals,52717.95,Healthcare,0.53,9.75,15.62,19.50,23.83,58.59,67.24,55.46,1557.65,1504.03,1396.05,991,1137,938,6946,6568,6405,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11152,11761,11884,71.25,NOT_FOUND,10,10.8
PROCESSED,CAMS,Computer Age Management Services,11712.23,Finance,0.00,64.90,47.87,52.37,39.10,59.23,44.89,33.65,2393.6,3200.7,1299.6,289,218,164,903,732,680,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,894,777,715,23.74,0,14.71,29.28
PROCESSED,PRESTIGE,Prestige Estates Projects,18253.24,Real Estate,0.40,3.86,14.87,10.86,20.90,23.63,5.31,6.92,455.35,348.35,235.8,947,212,262,4870,4228,3566,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,17280,18199,19588,65.48,NOT_FOUND,7.59,23.73
PROCESSED,TORNTPOWER,Torrent Power,27959.88,Power,0.79,6.24,4.11,13.41,57.73,8.52,27.57,25.76,581.75,456.15,351.55,409,1324,1238,14011,12026,13687,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,23604,22778,22879,53.57,NOT_FOUND,22.65,6.79
PROCESSED,PRINCEPIPE,Prince Pipes & Fittings,6613.21,Plastic Products,0.12,30.28,19.71,27.18,28.04,22.62,20.16,11.77,598.15,650.35,145.2,249,221,112,2662,2089,1642,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1939,1606,1410,62.94,0,14.51,4.15
PROCESSED,PRSMJOHNSN,Prism Johnson,6186.25,Diversified,1.06,3.59,10.50,11.28,43.47,2.65,3.97,1.12,122.9,132.55,48.2,133,199,56,5603,5071,5598,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,5062,4938,4992,74.87,NOT_FOUND,5.45,3.34
PROCESSED,PRIVISCL,Privi Speciality Chemicals,5060.38,Chemicals,1.09,9.60,12.59,12.59,72.04,26.03,29.96,36.87,1295.45,1646.85,665.5,101,117,144,1424,1275,1320,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2128,1522,1364,74.05,NOT_FOUND,3.55,0.53
PROCESSED,ITI,ITI,10708.77,Telecom,0.62,1.89,4.68,10.27,74.19,1.30,0.12,1.57,113.7,118.3,141.0,121,11,150,2115,2523,2242,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,9542,8875,7685,90.09,0,7.77,0.05
PROCESSED,PGHL,Procter & Gamble Health,7295.84,Healthcare,0.00,292.60,25.12,31.32,0.00,107.00,153.00,95.64,4395.25,5436.55,4686.35,176,254,158,1026,1424,974,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,986,1175,1066,51.82,NOT_FOUND,8.07,6.47
PROCESSED,INDIACEM,India Cements,6005.81,Construction Materials,0.53,2.34,0.66,2.83,28.08,7.46,7.15,6.62,193.8,169.05,115.15,38,222,-35,4729,4460,5085,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11784,10874,11452,28.42,16.81,7.69,13.42
PROCESSED,PGHH,Procter and Gamble Hygiene and Health Care,47612.11,FMCG,0.00,143.37,91.25,109.87,0.00,200.79,133.42,129.12,14667.6,12665.05,10053.05,651,433,419,3613,3046,3000,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1632,1828,1631,70.64,NOT_FOUND,14.18,2.03
PROCESSED,IBULHSGFIN,Indiabulls Housing Finance,6194.42,Finance,3.64,1.18,4.44,15.42,10.51,15.02,23.71,50.52,131.35,248.95,203.35,696,1058,2159,7777,8752,11415,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,76079,83472,92652,9.59,NOT_FOUND,9.83,25.04
PROCESSED,CONCOR,Container Corporation of India,43010.09,Logistics,0.00,36.49,9.85,12.80,38.54,17.44,8.26,6.17,705.9,665.65,385.75,1062,503,375,7857,6670,6753,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,12801,12194,11566,54.8,NOT_FOUND,16.93,23.65
PROCESSED,IBREALEST,Indiabulls Real Estate,4143.82,Real Estate,0.08,-0.16,-0.89,-0.14,-81.77,-1.24,-3.09,-1.88,76.5,149.85,68.4,-56,-139,-85,10,47,635,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6878,6862,8851,0,NOT_FOUND,5.71,22.36
PROCESSED,TRENT,Trent,52423.74,Retailing,0.18,3.11,9.17,8.68,181.70,7.02,-1.44,4.45,1474.7,887.4,560.1,249,-51,154,4159,2251,3329,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,7812,5707,5395,37.01,0,14.58,26.82
PROCESSED,INDIAMART,Indiamart Intermesh,13409.64,Miscellaneous,0.00,77.76,16.37,17.67,42.45,101.83,98.53,50.73,4380.15,7137.05,2932.2,309,286,146,858,750,691,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,2965,2515,1118,49.22,0,4.96,23.59
PROCESSED,PNB,Punjab National Bank,37932.95,Banks,NOT_SET,NOT_SET,3.90,1.61,11.09,3.16,2.08,0.62,34.45,36.75,32.45,3457,2022,336,87199,93561,63074,34908,38575,27218,4.80,5.73,5.78,1314805,1260632,830665,73.15,0,11.45,0.99
PROCESSED,COROMANDEL,Coromandel International,31119.02,Chemicals,0.00,28.89,22.42,29.70,16.61,48.14,44.77,36.20,1059.45,826.2,728.25,1412,1312,1059,19231,14230,13154,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,11213,8948,10217,57.48,0.04,20.05,8.04
PROCESSED,QUESS,Quess Corp,8573.08,Miscellaneous,0.22,6.68,6.55,11.16,67.25,9.80,-6.76,-22.94,578.95,827.1,375.85,144,-99,-336,9890,7513,7787,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,3864,3263,3878,51.84,NOT_FOUND,10.65,22
PROCESSED,CREDITACC,CreditAccess Grameen,15727.63,Finance,2.66,1.68,9.69,24.31,34.63,24.54,9.52,22.78,1008.25,612.1,588.3,382,142,327,2291,2031,1684,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,14795,12696,10661,73.82,0,10.75,8.67
PROCESSED,RBLBANK,RBL Bank,6049.11,Banks,NOT_SET,NOT_SET,-0.59,2.67,-104.16,-1.25,9.35,11.16,100.9,170.0,183.5,-75,508,506,10516,10272,10424,806,1241,1189,1.34,2.12,2.05,106208,100650,88977,NOT_FOUND,NOT_FOUND,14.38,26.11
PROCESSED,TRIDENT,Trident,19390.11,Textiles,0.41,17.62,21.46,26.52,32.73,1.63,0.68,0.67,38.05,20.55,6.85,814,345,341,6941,4535,4723,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,6430,5754,5718,72.94,NOT_FOUND,0.05,3.17
PROCESSED,RECLTD,REC,27780.51,Finance,2.09,1.56,19.70,67.36,1.81,50.87,42.34,24.74,105.5,110.7,82.88,10045,8361,4886,39230,35410,29829,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,410412,400233,346487,52.63,NOT_FOUND,8.68,23.36
PROCESSED,INDIANB,Indian Bank,22878.75,Banks,NOT_SET,NOT_SET,10.52,1.94,4.75,32.38,26.61,14.33,183.7,125.85,63.35,3945,3005,753,45771,45185,24717,884,12271,6184,2.27,3.37,3.13,671668,626005,309468,79.86,0,11.69,2.03
PROCESSED,RHIM,RHI Magnesita India,8647.11,Capital Goods,0.06,179.87,26.07,33.58,36.84,16.64,8.44,7.26,537.1,353.25,181.0,267,135,87,2000,1378,702,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,NOT_SET,1672,1258,578,70.19,NOT_FOUND,8.28,2.2
